139.715	1.0104	1.00955	1.00955	1.00839	-0.310689	7.71463	-3.93324	2.84499	-3.93324	2.84499	-1.96252	-2.60463		-52.34	-94.46	36.99	-16.66	-20.09	-41.95	-62.84	3.12	
139.715	1.0104	1.00955	1.00955	1.00839	6.45576	-4.235	4.6021	1.54434	4.60211	1.54432	-0.97703	3.11144		-94.28	12.9	-13.85	-24.26	-38.08	-28.99	-7.06	97.09	
139.715	1.0104	1.00955	1.00955	1.00839	-7.69375	0.646671	-3.30998	-3.55082	-3.31	-3.55082	2.34165	-2.26986		96.84	-12.65	-65.25	-83.61	-43.8	-4.28	26.72	23.79	
139.715	1.0104	1.00955	1.00955	1.00839	3.43914	6.91261	-2.0794	4.38641	-2.07943	4.38638	-2.97354	-1.33928		-68.29	-3.49	-91.21	64.72	65.77	-81.62	-63.23	-82.19	
139.715	1.0104	1.00955	1.00955	1.00839	3.6464	-6.80556	4.78053	-0.843195	4.78053	-0.843186	0.629018	3.19999		71.31	-26.56	94.96	-9.02	-67.63	14.09	88.54	-16.16	
139.715	1.0104	1.00955	1.00955	1.00839	1.69068	7.53349	-3.06582	3.76366	-3.06584	3.76364	-2.56816	-2.01002		-23.22	48.5	-60.9	-72.38	-14.9	22.78	-80.8	-12.54	
139.715	1.0104	1.00955	1.00955	1.00839	-3.87887	-6.6758	1.79148	-4.51164	1.79147	-4.51165	3.05391	1.14423		49.33	-79.22	19.07	-51.25	-84.98	-32.84	-86.52	-1.11	
139.715	1.0104	1.00955	1.00955	1.00839	-5.46301	5.45597	-4.8196	-0.579215	-4.81966	-0.579106	0.325858	-3.24491		-9.95	12.26	-14	65.65	5.7	-83.13	53.81	51.64	
139.715	1.0104	1.00955	1.00955	1.00839	6.85552	-3.5516	4.41976	2.0075	4.41976	2.0075	-1.29049	2.99504		17.55	-76.72	-80.16	-36.13	-5.88	49.73	-63.34	-23.17	
139.715	1.0104	1.00955	1.00955	1.00839	6.89987	3.46463	0.969668	4.75648	0.96966	4.75648	-3.1822	0.713605		-31.89	30.58	1.19	49.6	-70.15	-54.68	6.22	-29.46	
139.715	1.0104	1.00955	1.00955	1.00839	4.3495	-6.37917	4.84308	-0.329959	4.84308	-0.329957	0.28508	3.24875		25.61	-52.29	29.25	15.81	37.68	-18.08	-17.74	77.14	
139.715	1.0104	1.00955	1.00955	1.00839	5.31802	-5.59738	4.83316	0.45255	4.83317	0.45255	-0.24064	3.25234		95.83	-3.76	-10.94	69.88	-1.99	-13.4	36.28	-18.19	
139.715	1.0104	1.00955	1.00955	1.00839	-3.64855	6.80441	-4.78079	0.841667	-4.78079	0.841682	-0.627943	-3.2002		-41.55	-37.48	-10.83	-65.06	-79.23	72.02	-32.24	-5.85	
139.715	1.0104	1.00955	1.00955	1.00839	-6.55927	4.07281	-4.5622	-1.65851	-4.56222	-1.65848	1.05424	-3.08613		-93.9	-86.68	4.06	-7.97	39.46	-75.9	-20.5	27.31	
139.715	1.0104	1.00955	1.00955	1.00839	-6.87034	-3.52283	-0.929425	-4.76451	-0.929432	-4.76451	3.18811	-0.686691		53.89	13.15	-20.45	67.38	55.6	61.86	58.4	-74.29	
139.715	1.0104	1.00955	1.00955	1.00839	-5.30771	5.60716	-4.83401	-0.443604	-4.83399	-0.443658	0.234645	-3.25278		-18.75	-10.56	-98.45	-31.35	-24.24	-92.32	15.32	-10.44	
139.715	1.0104	1.00955	1.00955	1.00839	1.9982	7.45783	-2.90893	3.88618	-2.9089	3.88623	-2.64849	-1.90291		-81.27	-8.04	50.21	-96.59	70.74	-63.13	-15.02	51.13	
31.6017	0.543471	0.602705	0.277272	1.08349	-1.29201	5.2174	-0.854001	-2.30828	-2.05067	0.354653	-5.57092	1.326		-4.41	-18.54	16.31	-23.13	-11.04	23.39	-46.31	18.49	
5.79049	1.02386	1.05503	0.811723	0.983292	4.6268	-0.955617	-2.12927	-4.39816	-4.05035	0.780748	-2.99493	5.94243		10.91	26.37	-54.54	-27.77	-57.08	83.73	15.69	-98.36	
139.715	1.0104	1.00955	1.00955	1.00839	4.57911	6.21639	-1.29223	4.67917	-1.29224	4.67916	-3.15988	-0.80669		-45.55	19.31	4.22	-58.48	45.02	1.53	20.26	-43.5	
139.715	1.0104	1.00955	1.00955	1.00839	6.40125	4.31693	0.354691	4.84135	0.35467	4.84134	-3.24724	0.301664		8.87	-32.58	19.53	78.16	7.71	6.97	-83.66	48.54	
139.715	1.0104	1.00955	1.00955	1.00839	-7.02278	3.20819	-4.31507	-2.22362	-4.31507	-2.22362	1.43703	-2.92755		-88.77	19.71	15.75	-82.8	-1.37	24.9	-37.9	-85.68	
139.715	1.0104	1.00955	1.00955	1.00839	5.71701	-5.1892	4.78652	0.808383	4.78655	0.808329	-0.480246	3.22567		12.06	-94.78	-69.68	-46.6	-29.3	-19.57	-37.29	-12.26	
139.715	1.0104	1.00955	1.00955	1.00839	7.71586	-0.277887	3.13635	3.70509	3.13636	3.70509	-2.44762	2.15517		11.36	-11.16	22.97	-33.44	22.83	-54.57	11.18	-51.36	
139.715	1.0104	1.00955	1.00955	1.00839	0.270248	-7.71614	3.91827	-2.86558	3.91827	-2.86558	1.97608	2.59436		24.88	-55.32	-33.04	42.39	-77.42	-7.08	-38.7	92.49	
139.715	1.0104	1.00955	1.00955	1.00839	-6.4149	4.29662	-4.61671	-1.50014	-4.61669	-1.50017	0.947169	-3.12065		50.93	-26.83	47.88	8.21	-53.89	-19.58	-53.44	16.35	
139.715	1.0104	1.00955	1.00955	1.00839	3.98496	6.61301	-1.71919	4.53969	-1.71921	4.53968	-3.07179	-1.0953		-47.24	-46.8	-83.3	-18.55	1.93	-35.28	-79.34	-40.37	
139.715	1.0104	1.00955	1.00955	1.00839	-7.09867	-3.03657	-1.25848	-4.68835	-1.25848	-4.68835	3.13266	-0.906689		-34.29	-6.69	-18.74	-81.29	1.61	-51.99	-90.43	-66.93	
139.715	1.0104	1.00955	1.00955	1.00839	3.94218	6.63862	-1.74849	4.52848	-1.74849	4.52848	-3.06466	-1.11511		-49.98	31.29	59.61	-43.55	20.89	83.12	-43.74	56.06	
139.715	1.0104	1.00955	1.00955	1.00839	3.28736	-6.98607	4.73018	-1.09077	4.73018	-1.09078	0.794598	3.16295		79.82	69.61	-54.85	-73.81	28.34	-56.44	-46.09	-85.85	
1.79521	1.79901	1.66069	1.30514	0.383684	1.08164	4.42395	5.10493	-6.03801	5.14312	-4.50876	2.63754	-3.49892		62.95	-72.55	-29.09	37.22	-27.88	-73.32	64.62	4.94	
139.715	1.0104	1.00955	1.00955	1.00839	6.33395	-4.41511	4.64375	1.41415	4.64377	1.41413	-0.889002	3.13772		-81.82	-91.91	-56.95	-62.74	-79.61	94.25	27.34	22.61	
139.715	1.0104	1.00955	1.00955	1.00839	-7.7195	-0.145095	-2.92874	-3.87129	-2.92874	-3.87129	2.56197	-2.01789		-87.75	-41.66	-31.63	-87.21	91.98	-67.28	-65.99	-1.57	
139.715	1.0104	1.00955	1.00955	1.00839	6.96271	-3.33653	4.35517	2.14404	4.35517	2.14404	-1.3831	2.95341		-33.18	11.59	-74.12	-88.96	-45.15	-19.21	-5.45	-65.6	
139.715	1.0104	1.00955	1.00955	1.00839	-4.07395	-6.55858	1.65773	-4.56248	1.65772	-4.56249	3.08631	1.0537		-28.03	-38.33	91.62	-92.51	-36.08	86.92	-7.12	-46.23	
139.715	1.0104	1.00955	1.00955	1.00839	-5.66332	5.24771	-4.79462	-0.759008	-4.79462	-0.759009	0.44702	-3.23044		-64.84	-15.86	-11.63	-73.92	-92.15	87.32	14.83	-36.98	
139.715	1.0104	1.00955	1.00955	1.00839	-4.10378	-6.53994	1.63692	-4.56999	1.6369	-4.57001	3.09108	1.03963		42.31	-3.26	-82.96	60.39	23.11	43.78	-5.34	65.85	
139.715	1.0104	1.00955	1.00955	1.00839	1.49291	-7.57517	4.32383	-2.20655	4.32383	-2.20655	1.5388	2.87535		-77.52	-8.41	-90.7	89.86	-30.58	-21.32	-21.12	69.52	
139.715	1.0104	1.00955	1.00955	1.00839	-2.95928	-7.13124	2.37395	-4.23424	2.37397	-4.23422	2.87521	1.53907		-40.92	-84.37	-15.44	-11.23	-56.98	45.63	5.47	36.05	
139.715	1.0104	1.00955	1.00955	1.00839	7.60838	1.31313	2.30832	4.27037	2.30832	4.27037	-2.83816	1.60638		-89.06	-77.27	20.27	-63.32	-43.56	97.8	-33.86	-86.77	
139.715	1.0104	1.00955	1.00955	1.00839	-3.80542	6.71793	-4.79903	0.730529	-4.79903	0.730547	-0.553536	-3.21391		-0.79	78.75	-51.74	-2.81	-17.29	2.25	-59.56	-8.91	
1.11935	-0.0152274	1.10496	0.17466	1.47706	-0.303515	0.995675	-2.66387	-2.97023	-0.238396	3.18911	-2.27598	6.76428		-47.46	-76.14	-42.69	-69.51	64.66	-95.56	43.54	-67.11	
139.715	1.0104	1.00955	1.00955	1.00839	6.84799	3.56607	0.899366	4.77027	0.899379	4.77028	-3.19238	0.66656		-4.11	94.2	50.06	-12.41	-34.85	29.03	-74.47	-58.33	
139.715	1.0104	1.00955	1.00955	1.00839	-0.25065	-7.7168	3.71614	-3.12326	3.71613	-3.12327	2.14651	2.45522		-54.74	-17.31	-69.99	26.66	-11.25	-13.92	-58.76	-79.39	
139.715	1.0104	1.00955	1.00955	1.00839	-7.3079	-2.49128	-1.60929	-4.5798	-1.60929	-4.5798	3.05514	-1.14092		-47.24	-40.93	-92.47	-79.6	-1.29	9.98	-27.06	88.16	
139.715	1.0104	1.00955	1.00955	1.00839	-7.02637	3.20031	-4.3126	-2.22844	-4.31257	-2.22847	1.44036	-2.92591		-37.3	-81.7	-75.6	-72.55	21.19	63.73	40.58	37.8	
139.715	1.0104	1.00955	1.00955	1.00839	-6.1947	-4.60844	-0.130295	-4.85256	-0.130292	-4.85256	3.25773	-0.151098		-2.21	-7.7	54.23	-83.81	-59.07	-95.18	-65.29	-93.45	
139.715	1.0104	1.00955	1.00955	1.00839	3.91558	6.65433	-1.76657	4.52147	-1.76661	4.52144	-3.06017	-1.12738		-97.35	-39.36	15.29	43.01	-79.67	-55.4	-31.2	-75.72	
139.715	1.0104	1.00955	1.00955	1.00839	5.99688	4.86305	-0.0723443	4.85379	-0.0723473	4.85379	-3.26119	0.0149862		-66.04	21.05	-80.37	-74.21	-27.81	-22.94	-20.12	-32.96	
139.715	1.0104	1.00955	1.00955	1.00839	6.84047	-3.58047	4.42819	1.98884	4.42821	1.98881	-1.27788	3.00044		0.83	19.78	-31.01	-58.27	-10.34	-75.46	-80.99	-62.53	
139.715	1.0104	1.00955	1.00955	1.00839	-7.48552	-1.89179	-1.97459	-4.43457	-1.97459	-4.43457	2.95281	-1.38438		-8.01	-32.4	-13.74	-22.87	-88.07	49.71	3.3	75.23	
139.715	1.0104	1.00955	1.00955	1.00839	7.01554	3.22398	1.13355	4.72011	1.13354	4.72011	-3.15563	0.823189		62.08	-63.43	84.37	-55.54	17.37	33.64	-38.17	-20.37	
139.715	1.0104	1.00955	1.00955	1.00839	7.65666	-0.993746	3.46708	3.3976	3.46712	3.39758	-2.23666	2.37338		-64.36	-27.26	99.63	-58.95	20.89	6.7	-70.24	-12.46	
139.715	1.0104	1.00955	1.00955	1.00839	-3.52589	-6.86877	2.02401	-4.41224	2.02404	-4.41221	2.99016	1.30174		25.01	-94.12	12.39	64.66	-20.44	-14.43	-10.4	83.19	
139.715	1.0104	1.00955	1.00955	1.00839	1.22433	-7.62318	4.24317	-2.35795	4.24317	-2.35795	1.63937	2.81923		-78.7	-47.56	74.06	20.96	-75.97	53.84	17.81	-76.23	
139.715	1.0104	1.00955	1.00955	1.00839	-4.42269	-6.32864	1.40853	-4.64547	1.40854	-4.64547	3.13878	0.885236		79.7	26.5	-61.2	-96.64	6.66	78.81	14	-24.3	
139.715	1.0104	1.00955	1.00955	1.00839	-7.10353	3.02518	-4.25601	-2.33467	-4.25604	-2.33465	1.51244	-2.88931		21.22	-76.18	-48.18	-65.37	-18.59	-72.59	-34.22	-87.9	
0.73106	1.09634	1.11135	-0.0465897	1.20014	3.26893	1.74046	0.135511	-7.65225	0.763907	-1.47151	4.0708	-2.27038		-45.29	73.14	16.01	-53.52	17.61	13.6	10.05	60.55	
139.715	1.0104	1.00955	1.00955	1.00839	-1.17202	7.63139	-4.2269	2.387	-4.2269	2.387	-1.65865	-2.80794		78.47	-45.46	-58.9	-97.85	24.97	-1.53	-85.6	-96.01	
139.715	1.0104	1.00955	1.00955	1.00839	6.92965	3.40467	1.01088	4.7479	1.01087	4.7479	-3.17589	0.741175		-71.17	-99.42	6.53	96.96	-4.81	-67.02	-24.08	-51.35	
139.715	1.0104	1.00955	1.00955	1.00839	6.85848	-3.54586	4.4181	2.01116	4.41808	2.01119	-1.29303	2.99394		-22.57	-56.17	93.56	0.88	-99.09	40.5	-69.17	-2.83	
139.715	1.0104	1.00955	1.00955	1.00839	3.67478	-6.79028	4.784	-0.823209	4.78401	-0.823222	0.615591	3.2026		6.91	-75.34	88.29	-66.06	50.48	-38.69	64.7	-27.93	
139.715	1.0104	1.00955	1.00955	1.00839	-6.76552	3.72018	-4.46809	-1.8975	-4.46809	-1.8975	1.21598	-3.02605		-90.11	-62.31	39.72	-47.31	-53.08	20.06	-3.09	81.39	
139.715	1.0104	1.00955	1.00955	1.00839	-4.5206	6.25908	-4.85024	0.198759	-4.85025	0.19878	-0.197056	-3.25527		-16.55	99.26	23.89	-33.9	-87.52	-54.61	-18.99	55.76	
139.715	1.0104	1.00955	1.00955	1.00839	-2.72672	-7.22336	2.50988	-4.1551	2.50987	-4.15512	2.82385	1.63139		72.29	33.05	-67.53	-36.22	7.43	-70.61	9.85	-61.66	
139.715	1.0104	1.00955	1.00955	1.00839	-6.16657	-4.64599	-0.100869	-4.85328	-0.100869	-4.85328	3.25858	-0.131331		-95.5	-7.29	-56.63	91.55	-74.84	50.28	-1.78	-34.92	
139.715	1.0104	1.00955	1.00955	1.00839	-6.51743	4.13944	-4.57887	-1.61193	-4.57886	-1.61194	1.02274	-3.09671		-36.68	-3.14	-61.24	14.74	-75.7	-71.76	72.73	-37.99	
139.715	1.0104	1.00955	1.00955	1.00839	-6.3094	4.45009	-4.65151	-1.38841	-4.65156	-1.38835	0.871649	-3.14259		-47.64	-44.39	19.69	29.76	-97.56	-27.98	-0.68	-16.62	
139.715	1.0104	1.00955	1.00955	1.00839	-7.44663	2.0395	-3.90229	-2.88732	-3.90226	-2.88733	1.8883	-2.65893		16.87	-54.05	-42.07	-36.81	-20.13	25.83	-39.5	-51.39	
139.715	1.0104	1.00955	1.00955	1.00839	7.01185	-3.232	4.32262	2.20895	4.32259	2.20897	-1.42714	2.93239		-36.51	87.72	-86.53	29.47	7.19	25.33	-20.88	9.93	
139.715	1.0104	1.00955	1.00955	1.00839	-3.01404	7.10826	-4.68433	1.27335	-4.68433	1.27335	-0.916624	-3.12976		70.07	-22.74	-54.33	11.75	-99.59	81.96	-28.63	13.74	
139.715	1.0104	1.00955	1.00955	1.00839	-7.59555	-1.38543	-2.2676	-4.29213	-2.2676	-4.29213	2.85332	-1.5793		-91.67	-5.72	-54.3	50.21	-40.69	33.95	27.55	15.91	
139.715	1.0104	1.00955	1.00955	1.00839	6.97851	-3.30338	4.34493	2.16472	4.3449	2.16475	-1.39708	2.94682		-91.25	21.4	-59.27	-13.43	-11.91	-38.71	-38.44	30.34	
139.715	1.0104	1.00955	1.00955	1.00839	-1.46753	7.58011	-4.31642	2.22103	-4.31642	2.22103	-1.54832	-2.87025		-3.44	69.32	78.62	65.89	-32.28	29.98	94.82	-99.49	
139.715	1.0104	1.00955	1.00955	1.00839	7.05	-3.1479	4.29585	2.26052	4.29589	2.26049	-1.46212	2.9151		37.29	-85.22	32.55	-26.82	12.11	-58.88	-81.63	72.23	
139.715	1.0104	1.00955	1.00955	1.00839	7.30864	-2.48912	4.07081	2.64439	4.07086	2.64436	-1.72281	2.76902		28.13	-71.45	-11.85	-93.45	28.53	-41.36	26.39	1.67	
139.715	1.0104	1.00955	1.00955	1.00839	-2.41948	7.33198	-4.5638	1.65413	-4.5638	1.65413	-1.17083	-3.04381		26.76	-15.47	17.16	-13.33	12.28	-38.78	4.29	-31.07	
139.715	1.0104	1.00955	1.00955	1.00839	7.63071	-1.17647	3.54731	3.31375	3.54735	3.31373	-2.17939	2.42608		-15.97	-56.64	68.4	60.05	24.69	32.5	-69.59	-39.66	
139.715	1.0104	1.00955	1.00955	1.00839	-7.11056	3.00864	-4.25059	-2.34454	-4.25057	-2.34456	1.51911	-2.88581		32.81	-88.23	-21.66	-44.2	-8.71	6.09	-95.55	81.35	
139.715	1.0104	1.00955	1.00955	1.00839	-6.7801	3.69353	-4.46061	-1.91504	-4.46059	-1.91506	1.2279	-3.02124		-32.94	83.72	-72.39	-95.01	-44	-13.74	53.41	35.56	
0.0216438	0.851665	0.490285	0.617923	0.111294	1.85538	-2.94874	-3.32396	-2.13857	-4.60672	2.55232	-1.82256	-0.25827		-75.62	-96.51	-77.33	-87.04	69.57	-47.26	56.12	-61.02	
139.715	1.0104	1.00955	1.00955	1.00839	6.97254	-3.31595	4.34882	2.1569	4.34879	2.15692	-1.39183	2.94931		-20.42	-56.89	-3.84	52.92	-19.76	1.66	-24.47	92.95	
139.715	1.0104	1.00955	1.00955	1.00839	5.68636	-5.22275	4.79123	0.78012	4.79123	0.780121	-0.461239	3.22844		25.36	79.1	-64.02	0.24	60.16	29.17	-5.68	-20.6	
139.715	1.0104	1.00955	1.00955	1.00839	-2.90989	-7.15153	2.40318	-4.21772	2.4032	-4.2177	2.86447	1.55898		-94.46	6.59	66.08	-38.05	-26.09	92.69	-26.91	5.17	
139.715	1.0104	1.00955	1.00955	1.00839	6.12941	4.69493	0.06219	4.85391	0.0621884	4.85391	-3.25953	0.105366		12.46	0.84	-69.89	-45.6	-30.78	0.03	70.06	3.02	
139.715	1.0104	1.00955	1.00955	1.00839	-7.54592	-1.63425	-2.12535	-4.36432	-2.12535	-4.36432	2.90368	-1.48468		38.05	6.19	-18.06	-79.3	-32.07	-90.94	4.22	11.33	
139.715	1.0104	1.00955	1.00955	1.00839	7.18063	-2.83733	4.19314	2.44578	4.19317	2.44576	-1.5879	2.84854		13.55	-81.05	-76.04	73.87	-18.64	-12.81	-69.71	-69.01	
139.715	1.0104	1.00955	1.00955	1.00839	-4.98802	5.89334	-4.85119	-0.174348	-4.85119	-0.17435	0.0535638	-3.26078		-0.06	47.38	38.86	0.76	-54.84	94.56	73.12	-13.18	
139.715	1.0104	1.00955	1.00955	1.00839	6.62748	3.96086	0.618549	4.81474	0.618563	4.81475	-3.22593	0.47855		19.5	-26.89	-51.14	-10.69	-31.98	-28.08	88.51	18.35	
